x,volume
2016-12-30,1837843.0
2016-12-29,1889477.0
2016-12-28,1270977.0
2016-12-27,1752299.0
2016-12-26,2149273.0
2016-12-23,2152010.0
2016-12-22,1315713.0
2016-12-21,1827319.0
2016-12-20,2444705.0
2016-12-19,1213375.0
2016-12-16,1891003.0
2016-12-15,2517095.0
2016-12-14,3005478.0
2016-12-13,2530679.0
2016-12-12,4526607.0
2016-12-09,3054655.0
2016-12-08,2915388.0
2016-12-07,2440418.0
2016-12-06,3035045.0
2016-12-05,2125437.0
2016-12-02,3773545.0
2016-12-01,2585581.0
2016-11-30,3179630.0
2016-11-29,4684082.0
2016-11-28,3684406.0
2016-11-25,4727278.0
2016-11-24,5540725.0
2016-11-23,4274447.0
2016-11-22,4772675.0
2016-11-21,6561668.0
2016-11-18,6707499.0
2016-11-17,3187770.0
2016-11-16,4332423.0
2016-11-15,3992608.0
2016-11-14,5725345.0
2016-11-11,8170659.0
2016-11-10,7816032.0
2016-11-09,4849291.0
2016-11-08,4853455.0
2016-11-07,7692422.0
2016-11-04,3976079.0
2016-11-03,5950970.0
2016-11-02,5947400.0
2016-11-01,7531637.0
2016-10-31,6387915.0
2016-10-28,6123551.0
2016-10-27,4616893.0
2016-10-26,3221230.0
2016-10-25,3641933.0
2016-10-24,3812640.0
2016-10-21,6152364.0
2016-10-20,8558567.0
2016-10-19,5292367.0
2016-10-18,10404343.0
2016-10-17,2789667.0
2016-10-14,2772104.0
2016-10-13,3503039.0
2016-10-12,3744819.0
2016-10-11,2788544.0
2016-10-10,2483700.0
2016-09-30,1137896.0
2016-09-29,1746854.0
2016-09-28,2132987.0
2016-09-27,2016304.0
2016-09-26,4453438.0
2016-09-23,3491152.0
2016-09-22,2443337.0
2016-09-21,1860625.0
2016-09-20,2102077.0
2016-09-19,4850416.0
2016-09-14,2965578.0
2016-09-13,2711707.0
2016-09-12,6765585.0
2016-09-09,3233482.0
2016-09-08,3786308.0
2016-09-07,4919346.0
2016-09-06,7933115.0
2016-09-05,2187539.0
2016-09-02,2456055.0
2016-09-01,2648821.0
2016-08-31,2576526.0
2016-08-30,2956945.0
2016-08-29,4800680.0
2016-08-26,9289317.0
2016-08-25,2250094.0
2016-08-24,1894038.0
2016-08-23,2970759.0
2016-08-22,6515530.0
2016-08-19,3097412.0
2016-08-18,3295103.0
2016-08-17,2472858.0
2016-08-16,2797539.0
2016-08-15,3625846.0
2016-08-12,1374476.0
2016-08-11,1696922.0
2016-08-10,1714263.0
2016-08-09,1903054.0
2016-08-08,1682478.0
2016-08-05,1394915.0
2016-08-04,1713516.0
2016-08-03,1508054.0
2016-08-02,977638.0
2016-08-01,2416592.0
2016-07-29,1664496.0
2016-07-28,3039893.0
2016-07-27,6012786.0
2016-07-26,3222250.0
2016-07-25,2299286.0
2016-07-22,3156149.0
2016-07-21,3568510.0
2016-07-20,3267411.0
2016-07-19,3662001.0
2016-07-18,4466487.0
2016-07-15,5977290.0
2016-07-14,3043406.0
2016-07-13,5063036.0
2016-07-12,6426843.0
2016-07-11,3431330.0
2016-07-08,3979680.0
2016-07-07,10259420.0
2016-07-06,3792376.0
2016-07-05,3960981.0
2016-07-04,4588627.0
2016-07-01,4215368.0
2016-06-30,3798360.0
2016-06-29,6205370.0
2016-06-28,5166066.0
2016-06-27,4836760.0
2016-06-24,4771879.0
2016-06-23,4010925.0
2016-06-22,5330566.0
2016-06-21,8236834.0
2016-06-20,6397620.0
2016-06-17,4892139.0
2016-06-16,5209616.0
2016-06-15,6384443.0
2016-06-14,3043154.0
2016-06-13,5555807.0
2016-06-08,4998247.0
2016-06-07,4827030.0
2016-06-06,5561186.0
2016-06-03,10741643.0
2016-06-02,6385670.0
2016-06-01,9521186.0
2016-05-31,11087072.0
2016-05-30,6448646.0
2016-05-27,10126365.0
2016-05-26,6722936.0
2016-05-25,6515380.0
2016-05-24,6799153.0
2016-05-23,14736995.0
2016-05-20,9151238.0
2016-05-19,15632051.0
2016-05-18,16484042.0
2016-05-17,15843297.0
2016-05-16,12413856.0
2016-05-13,4875696.0
2016-05-12,5425764.0
2016-05-11,5121131.0
2016-05-10,4150670.0
2016-05-09,6409449.0
2016-05-06,6935577.0
2016-05-05,9282729.0
2016-05-04,15720252.0
2016-05-03,6310054.0
2016-04-29,1700623.0
2016-04-28,2230978.0
2016-04-27,2732436.0
2016-04-26,3191660.0
2016-04-25,2145267.0
2016-04-22,1874042.0
2016-04-21,2841748.0
2016-04-20,4897586.0
2016-04-19,2581282.0
2016-04-18,3196501.0
2016-04-15,4080478.0
2016-04-14,7149407.0
2016-04-13,5574295.0
2016-04-12,3957047.0
2016-04-11,5663433.0
2016-04-08,0.0
2016-04-07,0.0
2016-04-06,0.0
2016-04-05,5104138.0
2016-04-01,3601331.0
2016-03-31,4204596.0
2016-03-30,3826351.0
2016-03-29,3036957.0
2016-03-28,3930026.0
2016-03-25,2635017.0
2016-03-24,4730773.0
2016-03-23,3966039.0
2016-03-22,3678551.0
2016-03-21,4831502.0
2016-03-18,5379413.0
2016-03-17,3212100.0
2016-03-16,2325937.0
2016-03-15,2744663.0
2016-03-14,4280933.0
2016-03-11,2711569.0
2016-03-10,2226204.0
2016-03-09,2121811.0
2016-03-08,3440149.0
2016-03-07,2511168.0
2016-03-04,3712061.0
2016-03-03,3963247.0
2016-03-02,3718820.0
2016-03-01,3067299.0
